time,Total, ,Free, ,Used, ,Buff/Cache
2020-01-17 05:27:55,131777510,  3690876 , 60758648 , 67327984 
2020-01-17 05:28:56,131777510,  5497060 , 60752840 , 65527612 
2020-01-17 05:29:56,131777510,  5357088 , 60753832 , 65666592 
2020-01-17 05:30:57,131777510,  5379692 , 60755716 , 65642104 
2020-01-17 05:31:58,131777510,  5331588 , 60751128 , 65694796 
2020-01-17 05:32:58,131777510,  5218412 , 60754540 , 65804560 
2020-01-17 05:33:59,131777510,  5239856 , 60757828 , 65779828 
2020-01-17 05:35:00,131777510,  5195624 , 60757292 , 65824596 
2020-01-17 05:36:00,131777510,  5051948 , 60757872 , 65967692 
2020-01-17 05:37:01,131777510,  5051080 , 60797908 , 65928524 
2020-01-17 05:38:01,131777510,  4986144 , 60805732 , 65985636 
2020-01-17 05:39:02,131777510,  4936660 , 60763492 , 66077360 
2020-01-17 05:40:03,131777510,  4918872 , 60762684 , 66095956 
2020-01-17 05:41:03,131777510,  4865496 , 60761572 , 66150444 
2020-01-17 05:42:04,131777510,  4818160 , 60758352 , 66201000 
2020-01-17 05:43:05,131777510,  4754888 , 60761020 , 66261604 
2020-01-17 05:44:05,131777510,  4710372 , 60760240 , 66306900 
2020-01-17 05:45:06,131777510,  4666776 , 60759744 , 66350992 
2020-01-17 05:46:06,131777510,  4620904 , 60760756 , 66395852 
2020-01-17 05:47:07,131777510,  4578612 , 60757980 , 66440920 
2020-01-17 05:48:08,131777510,  4515148 , 60760460 , 66501904 
2020-01-17 05:49:08,131777510,  4457140 , 60759680 , 66560692 
2020-01-17 05:50:09,131777510,  4402004 , 60760912 , 66614596 
2020-01-17 05:51:10,131777510,  4320804 , 60760784 , 66695924 
2020-01-17 05:52:10,131777510,  4143364 , 60758260 , 66875888 
2020-01-17 05:53:11,131777510,  4205900 , 60758172 , 66813440 
2020-01-17 05:54:11,131777510,  4161620 , 60756568 , 66859324 
2020-01-17 05:55:12,131777510,  4073180 , 60756292 , 66948040 
2020-01-17 05:56:13,131777510,  4091752 , 60756884 , 66928876 
2020-01-17 05:57:13,131777510,  4051076 , 60757108 , 66969328 
2020-01-17 05:58:14,131777510,  3975828 , 60755944 , 67045740 
2020-01-17 05:59:14,131777510,  3077124 , 60761264 , 67939120 
2020-01-17 06:00:15,131777510,  2739300 , 60762864 , 68275344 
2020-01-17 06:01:16,131777510,   981328 , 60766160 , 70030024 
2020-01-17 06:02:16,131777510,   652052 , 60761360 , 70364096 
2020-01-17 06:03:17,131777510,   546480 , 60762800 , 70468232 
2020-01-17 06:04:18,131777510,   497096 , 60763180 , 70517232 
2020-01-17 06:05:18,131777510,   468776 , 60759364 , 70549376 
2020-01-17 06:06:19,131777510,   394632 , 60761180 , 70621696 
2020-01-17 06:07:19,131777510,   452612 , 60765832 , 70559072 
2020-01-17 06:08:20,131777510,   465740 , 60764900 , 70546872 
2020-01-17 06:09:21,131777510,   480632 , 60765360 , 70531520 
2020-01-17 06:10:21,131777510,   528096 , 60765636 , 70483776 
2020-01-17 06:11:22,131777510,   502996 , 60742896 , 70531616 
2020-01-17 06:12:22,131777510,   583024 , 60758232 , 70436256 
2020-01-17 06:13:23,131777510,   476648 , 60759724 , 70541136 
2020-01-17 06:14:24,131777510,   416356 , 60764436 , 70596720 
2020-01-17 06:15:24,131777510,   430480 , 60765716 , 70581312 
2020-01-17 06:16:25,131777510,  7899088 , 60754588 , 63123836 
2020-01-17 06:17:26,131777510,  7589832 , 60750804 , 63436876 
2020-01-17 06:18:26,131777510,  7254052 , 60751320 , 63772140 
2020-01-17 06:19:27,131777510,  6922960 , 60751956 , 64102596 
2020-01-17 06:20:28,131777510,  6562172 , 60758868 , 64456472 
